_id;name;coordinates[0].lat;coordinates[1].lat;coordinates[2].lat;coordinates[3].lat;coordinates[4].lat;coordinates[5].lat;coordinates[6].lat;coordinates[7].lat;coordinates[8].lat;coordinates[9].lat;coordinates[10].lat;coordinates[11].lat;coordinates[12].lat;coordinates[13].lat;coordinates[14].lat;coordinates[15].lat;coordinates[16].lat;coordinates[17].lat;coordinates[0].lng;coordinates[1].lng;coordinates[2].lng;coordinates[3].lng;coordinates[4].lng;coordinates[5].lng;coordinates[6].lng;coordinates[7].lng;coordinates[8].lng;coordinates[9].lng;coordinates[10].lng;coordinates[11].lng;coordinates[12].lng;coordinates[13].lng;coordinates[14].lng;coordinates[15].lng;coordinates[16].lng;coordinates[17].lng;coordinates[0]._id;coordinates[1]._id;coordinates[2]._id;coordinates[3]._id;coordinates[4]._id;coordinates[5]._id;coordinates[6]._id;coordinates[7]._id;coordinates[8]._id;coordinates[9]._id;coordinates[10]._id;coordinates[11]._id;coordinates[12]._id;coordinates[13]._id;coordinates[14]._id;coordinates[15]._id;coordinates[16]._id;coordinates[17]._id;restrictionId;coordinatesrestriction[0].lat;coordinatesrestriction[1].lat;coordinatesrestriction[2].lat;coordinatesrestriction[3].lat;coordinatesrestriction[4].lat;coordinatesrestriction[5].lat;coordinatesrestriction[6].lat;coordinatesrestriction[7].lat;coordinatesrestriction[8].lat;coordinatesrestriction[9].lat;coordinatesrestriction[10].lat;coordinatesrestriction[11].lat;coordinatesrestriction[12].lat;coordinatesrestriction[13].lat;coordinatesrestriction[14].lat;coordinatesrestriction[15].lat;coordinatesrestriction[16].lat;coordinatesrestriction[17].lat;coordinatesrestriction[18].lat;coordinatesrestriction[19].lat;coordinatesrestriction[20].lat;coordinatesrestriction[21].lat;coordinatesrestriction[22].lat;coordinatesrestriction[23].lat;coordinatesrestriction[24].lat;coordinatesrestriction[25].lat;coordinatesrestriction[26].lat;coordinatesrestriction[27].lat;coordinatesrestriction[28].lat;coordinatesrestriction[29].lat;coordinatesrestriction[30].lat;coordinatesrestriction[31].lat;coordinatesrestriction[32].lat;coordinatesrestriction[33].lat;coordinatesrestriction[34].lat;coordinatesrestriction[35].lat;coordinatesrestriction[36].lat;coordinatesrestriction[37].lat;coordinatesrestriction[38].lat;coordinatesrestriction[39].lat;coordinatesrestriction[40].lat;coordinatesrestriction[41].lat;coordinatesrestriction[42].lat;coordinatesrestriction[43].lat;coordinatesrestriction[44].lat;coordinatesrestriction[45].lat;coordinatesrestriction[46].lat;coordinatesrestriction[47].lat;coordinatesrestriction[48].lat;coordinatesrestriction[49].lat;coordinatesrestriction[50].lat;coordinatesrestriction[51].lat;coordinatesrestriction[52].lat;coordinatesrestriction[53].lat;coordinatesrestriction[54].lat;coordinatesrestriction[55].lat;coordinatesrestriction[56].lat;coordinatesrestriction[57].lat;coordinatesrestriction[58].lat;coordinatesrestriction[59].lat;coordinatesrestriction[60].lat;coordinatesrestriction[0].lng;coordinatesrestriction[1].lng;coordinatesrestriction[2].lng;coordinatesrestriction[3].lng;coordinatesrestriction[4].lng;coordinatesrestriction[5].lng;coordinatesrestriction[6].lng;coordinatesrestriction[7].lng;coordinatesrestriction[8].lng;coordinatesrestriction[9].lng;coordinatesrestriction[10].lng;coordinatesrestriction[11].lng;coordinatesrestriction[12].lng;coordinatesrestriction[13].lng;coordinatesrestriction[14].lng;coordinatesrestriction[15].lng;coordinatesrestriction[16].lng;coordinatesrestriction[17].lng;coordinatesrestriction[18].lng;coordinatesrestriction[19].lng;coordinatesrestriction[20].lng;coordinatesrestriction[21].lng;coordinatesrestriction[22].lng;coordinatesrestriction[23].lng;coordinatesrestriction[24].lng;coordinatesrestriction[25].lng;coordinatesrestriction[26].lng;coordinatesrestriction[27].lng;coordinatesrestriction[28].lng;coordinatesrestriction[29].lng;coordinatesrestriction[30].lng;coordinatesrestriction[31].lng;coordinatesrestriction[32].lng;coordinatesrestriction[33].lng;coordinatesrestriction[34].lng;coordinatesrestriction[35].lng;coordinatesrestriction[36].lng;coordinatesrestriction[37].lng;coordinatesrestriction[38].lng;coordinatesrestriction[39].lng;coordinatesrestriction[40].lng;coordinatesrestriction[41].lng;coordinatesrestriction[42].lng;coordinatesrestriction[43].lng;coordinatesrestriction[44].lng;coordinatesrestriction[45].lng;coordinatesrestriction[46].lng;coordinatesrestriction[47].lng;coordinatesrestriction[48].lng;coordinatesrestriction[49].lng;coordinatesrestriction[50].lng;coordinatesrestriction[51].lng;coordinatesrestriction[52].lng;coordinatesrestriction[53].lng;coordinatesrestriction[54].lng;coordinatesrestriction[55].lng;coordinatesrestriction[56].lng;coordinatesrestriction[57].lng;coordinatesrestriction[58].lng;coordinatesrestriction[59].lng;coordinatesrestriction[60].lng;coordinatesrestriction[0]._id;coordinatesrestriction[1]._id;coordinatesrestriction[2]._id;coordinatesrestriction[3]._id;coordinatesrestriction[4]._id;coordinatesrestriction[5]._id;coordinatesrestriction[6]._id;coordinatesrestriction[7]._id;coordinatesrestriction[8]._id;coordinatesrestriction[9]._id;coordinatesrestriction[10]._id;coordinatesrestriction[11]._id;coordinatesrestriction[12]._id;coordinatesrestriction[13]._id;coordinatesrestriction[14]._id;coordinatesrestriction[15]._id;coordinatesrestriction[16]._id;coordinatesrestriction[17]._id;coordinatesrestriction[18]._id;coordinatesrestriction[19]._id;coordinatesrestriction[20]._id;coordinatesrestriction[21]._id;coordinatesrestriction[22]._id;coordinatesrestriction[23]._id;coordinatesrestriction[24]._id;coordinatesrestriction[25]._id;coordinatesrestriction[26]._id;coordinatesrestriction[27]._id;coordinatesrestriction[28]._id;coordinatesrestriction[29]._id;coordinatesrestriction[30]._id;coordinatesrestriction[31]._id;coordinatesrestriction[32]._id;coordinatesrestriction[33]._id;coordinatesrestriction[34]._id;coordinatesrestriction[35]._id;coordinatesrestriction[36]._id;coordinatesrestriction[37]._id;coordinatesrestriction[38]._id;coordinatesrestriction[39]._id;coordinatesrestriction[40]._id;coordinatesrestriction[41]._id;coordinatesrestriction[42]._id;coordinatesrestriction[43]._id;coordinatesrestriction[44]._id;coordinatesrestriction[45]._id;coordinatesrestriction[46]._id;coordinatesrestriction[47]._id;coordinatesrestriction[48]._id;coordinatesrestriction[49]._id;coordinatesrestriction[50]._id;coordinatesrestriction[51]._id;coordinatesrestriction[52]._id;coordinatesrestriction[53]._id;coordinatesrestriction[54]._id;coordinatesrestriction[55]._id;coordinatesrestriction[56]._id;coordinatesrestriction[57]._id;coordinatesrestriction[58]._id;coordinatesrestriction[59]._id;coordinatesrestriction[60]._id;useCustomRestriction;createdAt;updatedAt;isActive;siteTypeId
667e4793c132fbd2449c704c;Normal Superior de Envigado;6.16743241;6.167237005;6.166860522;6.166963828;6.166839254;6.166893945;6.166869617;6.167218895;6.167637392;6.167932856;6.16743241;;;;;;;;-75.58203256;-75.58206025;-75.58150364;-75.58145169;-75.58120109;-75.5811583;-75.58109717;-75.58098026;-75.58102798;-75.58118935;-75.58203256;;;;;;;;667e4793c132fbd2449c704d;667e4793c132fbd2449c704e;667e4793c132fbd2449c704f;667e4793c132fbd2449c7050;667e4793c132fbd2449c7051;667e4793c132fbd2449c7052;667e4793c132fbd2449c7053;667e4793c132fbd2449c7054;667e4793c132fbd2449c7055;667e4793c132fbd2449c7056;667e4793c132fbd2449c7057;;;;;;;;667a4a900cc99ae2fa6ed6c1;6.168204607;6.168110471;6.16799478;6.16786121;6.16771401;6.167557857;6.167362452;6.167196001;6.167030957;6.166872988;6.166727516;6.166599537;6.166493444;6.166116962;6.166035023;6.165982606;6.165961586;6.165968684;6.165942215;6.165946945;6.165985914;6.165992899;6.165994108;6.166053827;6.166147308;6.166270681;6.166418841;6.166585656;6.166934934;6.167125365;6.167320186;6.167738682;6.167907589;6.168066535;6.168362;6.168511451;6.168637502;6.168735058;6.168800171;6.168830209;6.168823958;6.168781669;6.168705053;6.168204607;;;;;;;;;;;;;;;;;;-75.58249621;-75.58262677;-75.58273844;-75.58282768;-75.58289163;-75.58292827;-75.58295596;-75.58296386;-75.58294074;-75.58288739;-75.58280564;-75.5826983;-75.58256905;-75.58201244;-75.58186255;-75.58169981;-75.58153006;-75.58142118;-75.58126548;-75.58108836;-75.58091556;-75.58089979;-75.5808904;-75.58071646;-75.58055828;-75.5804224;-75.58031445;-75.58023889;-75.58012198;-75.58008061;-75.58008146;-75.58012917;-75.58016521;-75.58023305;-75.58039442;-75.58049686;-75.5806273;-75.58078047;-75.58095018;-75.58112956;-75.58131135;-75.58148822;-75.58165299;-75.58249621;;;;;;;;;;;;;;;;;;667ecf2d5002e5c1cb2c48ee;667ecf2d5002e5c1cb2c48ef;667ecf2d5002e5c1cb2c48f0;667ecf2d5002e5c1cb2c48f1;667ecf2d5002e5c1cb2c48f2;667ecf2d5002e5c1cb2c48f3;667ecf2d5002e5c1cb2c48f4;667ecf2d5002e5c1cb2c48f5;667ecf2d5002e5c1cb2c48f6;667ecf2d5002e5c1cb2c48f7;667ecf2d5002e5c1cb2c48f8;667ecf2d5002e5c1cb2c48f9;667ecf2d5002e5c1cb2c48fa;667ecf2d5002e5c1cb2c48fb;667ecf2d5002e5c1cb2c48fc;667ecf2d5002e5c1cb2c48fd;667ecf2d5002e5c1cb2c48fe;667ecf2d5002e5c1cb2c48ff;667ecf2d5002e5c1cb2c4900;667ecf2d5002e5c1cb2c4901;667ecf2d5002e5c1cb2c4902;667ecf2d5002e5c1cb2c4903;667ecf2d5002e5c1cb2c4904;667ecf2d5002e5c1cb2c4905;667ecf2d5002e5c1cb2c4906;667ecf2d5002e5c1cb2c4907;667ecf2d5002e5c1cb2c4908;667ecf2d5002e5c1cb2c4909;667ecf2d5002e5c1cb2c490a;667ecf2d5002e5c1cb2c490b;667ecf2d5002e5c1cb2c490c;667ecf2d5002e5c1cb2c490d;667ecf2d5002e5c1cb2c490e;667ecf2d5002e5c1cb2c490f;667ecf2d5002e5c1cb2c4910;667ecf2d5002e5c1cb2c4911;667ecf2d5002e5c1cb2c4912;667ecf2d5002e5c1cb2c4913;667ecf2d5002e5c1cb2c4914;667ecf2d5002e5c1cb2c4915;667ecf2d5002e5c1cb2c4916;667ecf2d5002e5c1cb2c4917;667ecf2d5002e5c1cb2c4918;667ecf2d5002e5c1cb2c4919;;;;;;;;;;;;;;;;;;false;2024-08-24T10:00:00Z;2024-08-24T10:00:00Z;true;null
667e4a1fc132fbd2449c7122;Colegio Pio XII;6.165095811;6.164961321;6.165430392;6.165641777;6.165095811;;;;;;;;;;;;;;-75.58179639;-75.58159693;-75.58127244;-75.58145972;-75.58179639;;;;;;;;;;;;;;667e4a1fc132fbd2449c7123;667e4a1fc132fbd2449c7124;667e4a1fc132fbd2449c7125;667e4a1fc132fbd2449c7126;667e4a1fc132fbd2449c7127;;;;;;;;;;;;;;667a4a900cc99ae2fa6ed6c1;6.165565859;6.165412091;6.165246868;6.165076174;6.164906191;6.164743076;6.164592737;6.16446062;6.16435151;6.16421702;6.164133132;6.164080807;6.16406204;6.164077545;6.164126732;6.164207726;6.16431744;6.164451693;6.164920764;6.165069243;6.165230616;6.165399121;6.165568742;6.165733425;6.165887288;6.16602484;6.166236225;6.166351293;6.166441636;6.166504106;6.166536527;6.166537768;6.166507785;6.166447625;6.166359383;6.166246134;6.166111825;6.165565859;;;;;;;;;;;;;;;;;;;;;;;;-75.58256755;-75.58264316;-75.58268809;-75.58270073;-75.58268061;-75.58262846;-75.58254618;-75.58243673;-75.5823041;-75.58210463;-75.58194951;-75.58178095;-75.58160537;-75.58142948;-75.58125996;-75.58110329;-75.58096543;-75.58085163;-75.58052714;-75.58044403;-75.58039049;-75.58036843;-75.58037865;-75.58042078;-75.58049332;-75.58059367;-75.58078096;-75.58090391;-75.58104623;-75.58120296;-75.58136864;-75.58153749;-75.58170364;-75.58186128;-75.58200493;-75.58212958;-75.58223089;-75.58256755;;;;;;;;;;;;;;;;;;;;;;;;667ecf2d5002e5c1cb2c48b1;667ecf2d5002e5c1cb2c48b2;667ecf2d5002e5c1cb2c48b3;667ecf2d5002e5c1cb2c48b4;667ecf2d5002e5c1cb2c48b5;667ecf2d5002e5c1cb2c48b6;667ecf2d5002e5c1cb2c48b7;667ecf2d5002e5c1cb2c48b8;667ecf2d5002e5c1cb2c48b9;667ecf2d5002e5c1cb2c48ba;667ecf2d5002e5c1cb2c48bb;667ecf2d5002e5c1cb2c48bc;667ecf2d5002e5c1cb2c48bd;667ecf2d5002e5c1cb2c48be;667ecf2d5002e5c1cb2c48bf;667ecf2d5002e5c1cb2c48c0;667ecf2d5002e5c1cb2c48c1;667ecf2d5002e5c1cb2c48c2;667ecf2d5002e5c1cb2c48c3;667ecf2d5002e5c1cb2c48c4;667ecf2d5002e5c1cb2c48c5;667ecf2d5002e5c1cb2c48c6;667ecf2d5002e5c1cb2c48c7;667ecf2d5002e5c1cb2c48c8;667ecf2d5002e5c1cb2c48c9;667ecf2d5002e5c1cb2c48ca;667ecf2d5002e5c1cb2c48cb;667ecf2d5002e5c1cb2c48cc;667ecf2d5002e5c1cb2c48cd;667ecf2d5002e5c1cb2c48ce;667ecf2d5002e5c1cb2c48cf;667ecf2d5002e5c1cb2c48d0;667ecf2d5002e5c1cb2c48d1;667ecf2d5002e5c1cb2c48d2;667ecf2d5002e5c1cb2c48d3;667ecf2d5002e5c1cb2c48d4;667ecf2d5002e5c1cb2c48d5;667ecf2d5002e5c1cb2c48d6;;;;;;;;;;;;;;;;;;;;;;;;false;2024-08-24T10:00:00Z;2024-08-24T10:00:00Z;true;null
667e4b9ef38119c260ebdb19;I.E. San Viente de Paul;6.166937273;6.167019457;6.167232791;6.16719378;6.16665953;6.166937273;;;;;;;;;;;;;-75.57864185;-75.57858347;-75.57896841;-75.57919186;-75.57907796;-75.57864185;;;;;;;;;;;;;667e4b9ef38119c260ebdb1a;667e4b9ef38119c260ebdb1b;667e4b9ef38119c260ebdb1c;667e4b9ef38119c260ebdb1d;667e4b9ef38119c260ebdb1e;667e4b9ef38119c260ebdb1f;;;;;;;;;;;;;667a4a900cc99ae2fa6ed6c1;6.166179995;6.166287157;6.166418484;6.166500668;6.166645751;6.166803775;6.166969266;6.167136496;6.167299673;6.167453147;6.167591604;6.16771025;6.167804977;6.168018311;6.168096819;6.168130818;6.168118559;6.168079548;6.168030751;6.167948343;6.167835633;6.167697147;6.167538448;6.167365907;6.167186454;6.167007295;6.166473046;6.166307629;6.166155302;6.16602173;6.165911881;6.165829843;6.165778665;6.165760253;6.16577529;6.165823217;6.165902252;6.166179995;;;;;;;;;;;;;;;;;;;;;;;;-75.57815394;-75.57801684;-75.57790297;-75.5778446;-75.57776071;-75.57770531;-75.57768033;-75.57768661;-75.57772395;-75.57779105;-75.57788558;-75.57800429;-75.57814305;-75.57852798;-75.57871749;-75.57891992;-75.57912485;-75.57934831;-75.5795228;-75.57968401;-75.57982545;-75.57994145;-75.58002735;-75.5800797;-75.58009639;-75.58007676;-75.57996286;-75.57991039;-75.57982696;-75.57971568;-75.57958067;-75.57942696;-75.57926027;-75.57908681;-75.57891301;-75.57874534;-75.57859005;-75.57815394;;;;;;;;;;;;;;;;;;;;;;;;667ecf2d5002e5c1cb2c4921;667ecf2d5002e5c1cb2c4922;667ecf2d5002e5c1cb2c4923;667ecf2d5002e5c1cb2c4924;667ecf2d5002e5c1cb2c4925;667ecf2d5002e5c1cb2c4926;667ecf2d5002e5c1cb2c4927;667ecf2d5002e5c1cb2c4928;667ecf2d5002e5c1cb2c4929;667ecf2d5002e5c1cb2c492a;667ecf2d5002e5c1cb2c492b;667ecf2d5002e5c1cb2c492c;667ecf2d5002e5c1cb2c492d;667ecf2d5002e5c1cb2c492e;667ecf2d5002e5c1cb2c492f;667ecf2d5002e5c1cb2c4930;667ecf2d5002e5c1cb2c4931;667ecf2d5002e5c1cb2c4932;667ecf2d5002e5c1cb2c4933;667ecf2d5002e5c1cb2c4934;667ecf2d5002e5c1cb2c4935;667ecf2d5002e5c1cb2c4936;667ecf2d5002e5c1cb2c4937;667ecf2d5002e5c1cb2c4938;667ecf2d5002e5c1cb2c4939;667ecf2d5002e5c1cb2c493a;667ecf2d5002e5c1cb2c493b;667ecf2d5002e5c1cb2c493c;667ecf2d5002e5c1cb2c493d;667ecf2d5002e5c1cb2c493e;667ecf2d5002e5c1cb2c493f;667ecf2d5002e5c1cb2c4940;667ecf2d5002e5c1cb2c4941;667ecf2d5002e5c1cb2c4942;667ecf2d5002e5c1cb2c4943;667ecf2d5002e5c1cb2c4944;667ecf2d5002e5c1cb2c4945;667ecf2d5002e5c1cb2c4946;;;;;;;;;;;;;;;;;;;;;;;;false;2024-08-24T10:00:00Z;2024-08-24T10:00:00Z;true;null
667e4cdfcb4b99a0554c5484;Hospital Manuel Uribe Angel;6.166429078;6.166521231;6.167403687;6.167651643;6.167064668;6.166429078;;;;;;;;;;;;;-75.58031119;-75.57931335;-75.57949369;-75.58039891;-75.58054704;-75.58031119;;;;;;;;;;;;;667e4cdfcb4b99a0554c5485;667e4cdfcb4b99a0554c5486;667e4cdfcb4b99a0554c5487;667e4cdfcb4b99a0554c5488;667e4cdfcb4b99a0554c5489;667e4cdfcb4b99a0554c548a;;;;;;;;;;;;;667a4a900cc99ae2fa6ed6c1;6.166117805;6.165966262;6.165830881;6.165716389;6.165626783;6.165565194;6.165533771;6.165533612;6.165625765;6.16565672;6.165717661;6.165806476;6.165920083;6.166054542;6.166205189;6.166366798;6.166533764;6.166700296;6.167582753;6.167740631;6.167887185;6.16801749;6.168127166;6.168212526;6.168270703;6.168518659;6.168548785;6.16854342;6.168502775;6.16842846;6.168323413;6.168191791;6.1680388;6.167870494;6.167283519;6.167106084;6.166927002;6.166753395;6.166117805;;;;;;;;;;;;;;;;;;;;;;;-75.58115984;-75.58108677;-75.58098662;-75.58086288;-75.58071988;-75.58056261;-75.58039656;-75.58022753;-75.57922969;-75.57906412;-75.5789072;-75.57876437;-75.57864058;-75.57854012;-75.57846649;-75.57842223;-75.57840888;-75.57842691;-75.57860725;-75.57865502;-75.57873098;-75.57883258;-75.57895639;-75.57909826;-75.57925343;-75.58015865;-75.580336;-75.58051583;-75.58069104;-75.58085469;-75.58100031;-75.58112214;-75.58121536;-75.58127628;-75.5814244;-75.58145064;-75.58144093;-75.58139569;-75.58115984;;;;;;;;;;;;;;;;;;;;;;;667ecf2d5002e5c1cb2c4956;667ecf2d5002e5c1cb2c4957;667ecf2d5002e5c1cb2c4958;667ecf2d5002e5c1cb2c4959;667ecf2d5002e5c1cb2c495a;667ecf2d5002e5c1cb2c495b;667ecf2d5002e5c1cb2c495c;667ecf2d5002e5c1cb2c495d;667ecf2d5002e5c1cb2c495e;667ecf2d5002e5c1cb2c495f;667ecf2d5002e5c1cb2c4960;667ecf2d5002e5c1cb2c4961;667ecf2d5002e5c1cb2c4962;667ecf2d5002e5c1cb2c4963;667ecf2d5002e5c1cb2c4964;667ecf2d5002e5c1cb2c4965;667ecf2d5002e5c1cb2c4966;667ecf2d5002e5c1cb2c4967;667ecf2d5002e5c1cb2c4968;667ecf2d5002e5c1cb2c4969;667ecf2d5002e5c1cb2c496a;667ecf2d5002e5c1cb2c496b;667ecf2d5002e5c1cb2c496c;667ecf2d5002e5c1cb2c496d;667ecf2d5002e5c1cb2c496e;667ecf2d5002e5c1cb2c496f;667ecf2d5002e5c1cb2c4970;667ecf2d5002e5c1cb2c4971;667ecf2d5002e5c1cb2c4972;667ecf2d5002e5c1cb2c4973;667ecf2d5002e5c1cb2c4974;667ecf2d5002e5c1cb2c4975;667ecf2d5002e5c1cb2c4976;667ecf2d5002e5c1cb2c4977;667ecf2d5002e5c1cb2c4978;667ecf2d5002e5c1cb2c4979;667ecf2d5002e5c1cb2c497a;667ecf2d5002e5c1cb2c497b;667ecf2d5002e5c1cb2c497c;;;;;;;;;;;;;;;;;;;;;;;false;2024-08-24T10:00:00Z;2024-08-24T10:00:00Z;true;null
667e4d01cb4b99a0554c5492;Clinica Santa Gertrudis;6.168426515;6.168846681;6.168653667;6.168240058;6.168426515;;;;;;;;;;;;;;-75.58168677;-75.58190367;-75.5822593;-75.58200682;-75.58168677;;;;;;;;;;;;;;667e4d01cb4b99a0554c5493;667e4d01cb4b99a0554c5494;667e4d01cb4b99a0554c5495;667e4d01cb4b99a0554c5496;667e4d01cb4b99a0554c5497;;;;;;;;;;;;;;667a50a30cc99ae2fa6ed6e3;6.167805777;6.167885342;6.167984256;6.168098981;6.168225417;6.168359043;6.168495081;6.168628667;6.168755026;6.169175193;6.169295549;6.169398092;6.169478753;6.169534331;6.16956262;6.169562498;6.16953397;6.169478167;6.169285153;6.169203116;6.169098721;6.168976215;6.168840583;6.168697345;6.168552329;6.168411438;6.168280403;6.167866795;6.167754999;6.167661481;6.167589764;6.167542551;6.167521621;6.167527762;6.167560743;6.167619321;6.167805777;;;;;;;;;;;;;;;;;;;;;;;;;-75.58132092;-75.58120993;-75.58111599;-75.58104246;-75.58099197;-75.58096631;-75.58096642;-75.58099228;-75.58104297;-75.58125987;-75.58133814;-75.58143885;-75.58155801;-75.58169089;-75.58183221;-75.58197636;-75.58211764;-75.58225042;-75.58260604;-75.58272646;-75.58282787;-75.58290614;-75.58295809;-75.58298161;-75.58297573;-75.58294069;-75.58287793;-75.58262546;-75.58254127;-75.58243694;-75.58231641;-75.58218421;-75.58204532;-75.58190499;-75.58176849;-75.58164097;-75.58132092;;;;;;;;;;;;;;;;;;;;;;;;;667ecf2d5002e5c1cb2c4989;667ecf2d5002e5c1cb2c498a;667ecf2d5002e5c1cb2c498b;667ecf2d5002e5c1cb2c498c;667ecf2d5002e5c1cb2c498d;667ecf2d5002e5c1cb2c498e;667ecf2d5002e5c1cb2c498f;667ecf2d5002e5c1cb2c4990;667ecf2d5002e5c1cb2c4991;667ecf2d5002e5c1cb2c4992;667ecf2d5002e5c1cb2c4993;667ecf2d5002e5c1cb2c4994;667ecf2d5002e5c1cb2c4995;667ecf2d5002e5c1cb2c4996;667ecf2d5002e5c1cb2c4997;667ecf2d5002e5c1cb2c4998;667ecf2d5002e5c1cb2c4999;667ecf2d5002e5c1cb2c499a;667ecf2d5002e5c1cb2c499b;667ecf2d5002e5c1cb2c499c;667ecf2d5002e5c1cb2c499d;667ecf2d5002e5c1cb2c499e;667ecf2d5002e5c1cb2c499f;667ecf2d5002e5c1cb2c49a0;667ecf2d5002e5c1cb2c49a1;667ecf2d5002e5c1cb2c49a2;667ecf2d5002e5c1cb2c49a3;667ecf2d5002e5c1cb2c49a4;667ecf2d5002e5c1cb2c49a5;667ecf2d5002e5c1cb2c49a6;667ecf2d5002e5c1cb2c49a7;667ecf2d5002e5c1cb2c49a8;667ecf2d5002e5c1cb2c49a9;667ecf2d5002e5c1cb2c49aa;667ecf2d5002e5c1cb2c49ab;667ecf2d5002e5c1cb2c49ac;667ecf2d5002e5c1cb2c49ad;;;;;;;;;;;;;;;;;;;;;;;;;false;2024-08-24T10:00:00Z;2024-08-24T10:00:00Z;true;null
667e4d23cb4b99a0554c549e;Cancha la Sebastiana;6.168969349;6.168848351;6.169050053;6.169244185;6.168969349;;;;;;;;;;;;;;-75.57986781;-75.57974024;-75.57956876;-75.57963822;-75.57986781;;;;;;;;;;;;;;667e4d23cb4b99a0554c549f;667e4d23cb4b99a0554c54a0;667e4d23cb4b99a0554c54a1;667e4d23cb4b99a0554c54a2;667e4d23cb4b99a0554c54a3;;;;;;;;;;;;;;667a4aaf0cc99ae2fa6ed6c3;6.169543947;6.169404716;6.169250183;6.169085779;6.168917282;6.168750615;6.168591637;6.168445935;6.16831863;6.168197633;6.168085433;6.16800483;6.167959163;6.167950323;6.167978676;6.168043048;6.168140772;6.168267802;6.168469504;6.168624404;6.168797777;6.168982097;6.169169367;6.169351459;6.169545591;6.169701367;6.169840425;6.169957679;6.170048842;6.17011058;6.170140635;6.170137909;6.170102501;6.170035706;6.169939966;6.169818783;6.169543947;;;;;;;;;;;;;;;;;;;;;;;;;-75.58056366;-75.58065931;-75.58072714;-75.58076476;-75.58077085;-75.58074521;-75.58068872;-75.58060338;-75.58049219;-75.58036461;-75.58021918;-75.5800539;-75.57987564;-75.57969177;-75.5795099;-75.57933758;-75.57918193;-75.57904941;-75.57887792;-75.57877193;-75.57870052;-75.57866678;-75.57867219;-75.57871651;-75.57878597;-75.57885926;-75.57896104;-75.57908757;-75.57923425;-75.5793957;-75.57956601;-75.57973897;-75.57990824;-75.58006763;-75.58021133;-75.58033406;-75.58056366;;;;;;;;;;;;;;;;;;;;;;;;;667ecf2d5002e5c1cb2c49b9;667ecf2d5002e5c1cb2c49ba;667ecf2d5002e5c1cb2c49bb;667ecf2d5002e5c1cb2c49bc;667ecf2d5002e5c1cb2c49bd;667ecf2d5002e5c1cb2c49be;667ecf2d5002e5c1cb2c49bf;667ecf2d5002e5c1cb2c49c0;667ecf2d5002e5c1cb2c49c1;667ecf2d5002e5c1cb2c49c2;667ecf2d5002e5c1cb2c49c3;667ecf2d5002e5c1cb2c49c4;667ecf2d5002e5c1cb2c49c5;667ecf2d5002e5c1cb2c49c6;667ecf2d5002e5c1cb2c49c7;667ecf2d5002e5c1cb2c49c8;667ecf2d5002e5c1cb2c49c9;667ecf2d5002e5c1cb2c49ca;667ecf2d5002e5c1cb2c49cb;667ecf2d5002e5c1cb2c49cc;667ecf2d5002e5c1cb2c49cd;667ecf2d5002e5c1cb2c49ce;667ecf2d5002e5c1cb2c49cf;667ecf2d5002e5c1cb2c49d0;667ecf2d5002e5c1cb2c49d1;667ecf2d5002e5c1cb2c49d2;667ecf2d5002e5c1cb2c49d3;667ecf2d5002e5c1cb2c49d4;667ecf2d5002e5c1cb2c49d5;667ecf2d5002e5c1cb2c49d6;667ecf2d5002e5c1cb2c49d7;667ecf2d5002e5c1cb2c49d8;667ecf2d5002e5c1cb2c49d9;667ecf2d5002e5c1cb2c49da;667ecf2d5002e5c1cb2c49db;667ecf2d5002e5c1cb2c49dc;667ecf2d5002e5c1cb2c49dd;;;;;;;;;;;;;;;;;;;;;;;;;false;2024-08-24T10:00:00Z;2024-08-24T10:00:00Z;true;null
